geoid,name,B03003001,B03003001e,B03003002,B03003002e,B03003003,B03003003e
15000US160270205042,"Block Group 2, Canyon, ID",3634.000000000000000,565.000000000000000,2901.000000000000000,623.000000000000000,733.000000000000000,278.000000000000000
15000US160270205043,"Block Group 3, Canyon, ID",991.000000000000000,295.000000000000000,808.000000000000000,280.000000000000000,183.000000000000000,153.000000000000000
15000US160270206011,"Block Group 1, Canyon, ID",5116.000000000000000,470.000000000000000,3968.000000000000000,503.000000000000000,1148.000000000000000,308.000000000000000
15000US160270206021,"Block Group 1, Canyon, ID",956.000000000000000,455.000000000000000,661.000000000000000,317.000000000000000,295.000000000000000,311.000000000000000
15000US160270206022,"Block Group 2, Canyon, ID",2117.000000000000000,585.000000000000000,1173.000000000000000,445.000000000000000,944.000000000000000,471.000000000000000
15000US160270206023,"Block Group 3, Canyon, ID",997.000000000000000,340.000000000000000,881.000000000000000,335.000000000000000,116.000000000000000,122.000000000000000
15000US160270206024,"Block Group 4, Canyon, ID",1030.000000000000000,290.000000000000000,1005.000000000000000,295.000000000000000,25.000000000000000,44.000000000000000
15000US160270206025,"Block Group 5, Canyon, ID",871.000000000000000,368.000000000000000,785.000000000000000,338.000000000000000,86.000000000000000,107.000000000000000
15000US160270206026,"Block Group 6, Canyon, ID",1021.000000000000000,303.000000000000000,865.000000000000000,303.000000000000000,156.000000000000000,156.000000000000000
15000US160270207001,"Block Group 1, Canyon, ID",1139.000000000000000,388.000000000000000,1114.000000000000000,389.000000000000000,25.000000000000000,43.000000000000000
15000US160270207002,"Block Group 2, Canyon, ID",2346.000000000000000,502.000000000000000,2102.000000000000000,424.000000000000000,244.000000000000000,254.000000000000000
15000US160270209011,"Block Group 1, Canyon, ID",7547.000000000000000,1198.000000000000000,5715.000000000000000,940.000000000000000,1832.000000000000000,851.000000000000000
15000US160270209012,"Block Group 2, Canyon, ID",3733.000000000000000,844.000000000000000,2753.000000000000000,529.000000000000000,980.000000000000000,612.000000000000000
15000US160270209013,"Block Group 3, Canyon, ID",2336.000000000000000,844.000000000000000,1704.000000000000000,517.000000000000000,632.000000000000000,664.000000000000000
15000US160270209021,"Block Group 1, Canyon, ID",6186.000000000000000,978.000000000000000,4820.000000000000000,838.000000000000000,1366.000000000000000,492.000000000000000
15000US160270209022,"Block Group 2, Canyon, ID",4625.000000000000000,715.000000000000000,3572.000000000000000,689.000000000000000,1053.000000000000000,469.000000000000000
15000US160270209023,"Block Group 3, Canyon, ID",3541.000000000000000,670.000000000000000,3086.000000000000000,623.000000000000000,455.000000000000000,348.000000000000000
15000US160270210011,"Block Group 1, Canyon, ID",12492.000000000000000,836.000000000000000,8722.000000000000000,609.000000000000000,3770.000000000000000,747.000000000000000
15000US160270210021,"Block Group 1, Canyon, ID",1510.000000000000000,426.000000000000000,1196.000000000000000,383.000000000000000,314.000000000000000,224.000000000000000
15000US160270210022,"Block Group 2, Canyon, ID",2287.000000000000000,526.000000000000000,2161.000000000000000,536.000000000000000,126.000000000000000,107.000000000000000
15000US160270210023,"Block Group 3, Canyon, ID",1828.000000000000000,650.000000000000000,1264.000000000000000,524.000000000000000,564.000000000000000,434.000000000000000
15000US160270210024,"Block Group 4, Canyon, ID",3188.000000000000000,693.000000000000000,2713.000000000000000,516.000000000000000,475.000000000000000,507.000000000000000
15000US160270211001,"Block Group 1, Canyon, ID",7153.000000000000000,991.000000000000000,5393.000000000000000,846.000000000000000,1760.000000000000000,690.000000000000000
15000US160270211002,"Block Group 2, Canyon, ID",4804.000000000000000,895.000000000000000,4062.000000000000000,751.000000000000000,742.000000000000000,532.000000000000000
15000US160270211003,"Block Group 3, Canyon, ID",3405.000000000000000,720.000000000000000,2939.000000000000000,668.000000000000000,466.000000000000000,345.000000000000000
15000US160270212001,"Block Group 1, Canyon, ID",1767.000000000000000,665.000000000000000,1446.000000000000000,466.000000000000000,321.000000000000000,502.000000000000000
15000US160270212002,"Block Group 2, Canyon, ID",1566.000000000000000,530.000000000000000,685.000000000000000,248.000000000000000,881.000000000000000,485.000000000000000
15000US160270212003,"Block Group 3, Canyon, ID",3620.000000000000000,679.000000000000000,2268.000000000000000,519.000000000000000,1352.000000000000000,549.000000000000000
15000US160270213001,"Block Group 1, Canyon, ID",1728.000000000000000,502.000000000000000,380.000000000000000,104.000000000000000,1348.000000000000000,532.000000000000000
15000US160270213002,"Block Group 2, Canyon, ID",1773.000000000000000,426.000000000000000,644.000000000000000,191.000000000000000,1129.000000000000000,387.000000000000000
15000US160270215001,"Block Group 1, Canyon, ID",882.000000000000000,342.000000000000000,448.000000000000000,239.000000000000000,434.000000000000000,270.000000000000000
15000US160270215002,"Block Group 2, Canyon, ID",795.000000000000000,192.000000000000000,695.000000000000000,173.000000000000000,100.000000000000000,86.000000000000000
15000US160270215003,"Block Group 3, Canyon, ID",589.000000000000000,175.000000000000000,475.000000000000000,124.000000000000000,114.000000000000000,118.000000000000000
15000US160270215004,"Block Group 4, Canyon, ID",726.000000000000000,308.000000000000000,463.000000000000000,211.000000000000000,263.000000000000000,209.000000000000000
15000US160270215005,"Block Group 5, Canyon, ID",2010.000000000000000,385.000000000000000,1659.000000000000000,391.000000000000000,351.000000000000000,170.000000000000000
15000US160270216001,"Block Group 1, Canyon, ID",1357.000000000000000,393.000000000000000,630.000000000000000,202.000000000000000,727.000000000000000,332.000000000000000
15000US160270216002,"Block Group 2, Canyon, ID",1979.000000000000000,486.000000000000000,1342.000000000000000,260.000000000000000,637.000000000000000,415.000000000000000
15000US160270216003,"Block Group 3, Canyon, ID",1186.000000000000000,275.000000000000000,1066.000000000000000,256.000000000000000,120.000000000000000,143.000000000000000
15000US160270217001,"Block Group 1, Canyon, ID",3857.000000000000000,760.000000000000000,2085.000000000000000,551.000000000000000,1772.000000000000000,647.000000000000000
15000US160270217002,"Block Group 2, Canyon, ID",4343.000000000000000,602.000000000000000,3213.000000000000000,576.000000000000000,1130.000000000000000,491.000000000000000
15000US160270217003,"Block Group 3, Canyon, ID",1877.000000000000000,359.000000000000000,1492.000000000000000,283.000000000000000,385.000000000000000,248.000000000000000
15000US160270218001,"Block Group 1, Canyon, ID",1939.000000000000000,344.000000000000000,1633.000000000000000,326.000000000000000,306.000000000000000,186.000000000000000
15000US160270218002,"Block Group 2, Canyon, ID",1319.000000000000000,358.000000000000000,1111.000000000000000,337.000000000000000,208.000000000000000,163.000000000000000
15000US160270218003,"Block Group 3, Canyon, ID",2541.000000000000000,361.000000000000000,2103.000000000000000,314.000000000000000,438.000000000000000,247.000000000000000
15000US160270219011,"Block Group 1, Canyon, ID",1564.000000000000000,391.000000000000000,1552.000000000000000,393.000000000000000,12.000000000000000,19.000000000000000
15000US160270219012,"Block Group 2, Canyon, ID",3644.000000000000000,412.000000000000000,3196.000000000000000,374.000000000000000,448.000000000000000,200.000000000000000
15000US160270219031,"Block Group 1, Canyon, ID",3568.000000000000000,673.000000000000000,3187.000000000000000,583.000000000000000,381.000000000000000,280.000000000000000
15000US160270219032,"Block Group 2, Canyon, ID",5045.000000000000000,887.000000000000000,4677.000000000000000,905.000000000000000,368.000000000000000,314.000000000000000
15000US160270219033,"Block Group 3, Canyon, ID",1067.000000000000000,272.000000000000000,1035.000000000000000,264.000000000000000,32.000000000000000,54.000000000000000
15000US160270219041,"Block Group 1, Canyon, ID",2664.000000000000000,516.000000000000000,1535.000000000000000,235.000000000000000,1129.000000000000000,459.000000000000000
15000US160270219042,"Block Group 2, Canyon, ID",943.000000000000000,341.000000000000000,734.000000000000000,297.000000000000000,209.000000000000000,154.000000000000000
15000US160270221001,"Block Group 1, Canyon, ID",1162.000000000000000,266.000000000000000,979.000000000000000,214.000000000000000,183.000000000000000,174.000000000000000
15000US160270221002,"Block Group 2, Canyon, ID",1014.000000000000000,285.000000000000000,956.000000000000000,263.000000000000000,58.000000000000000,89.000000000000000
15000US160270221003,"Block Group 3, Canyon, ID",1192.000000000000000,307.000000000000000,740.000000000000000,212.000000000000000,452.000000000000000,214.000000000000000
15000US160270221004,"Block Group 4, Canyon, ID",1461.000000000000000,309.000000000000000,1192.000000000000000,286.000000000000000,269.000000000000000,130.000000000000000
15000US160270222001,"Block Group 1, Canyon, ID",1475.000000000000000,334.000000000000000,1239.000000000000000,319.000000000000000,236.000000000000000,99.000000000000000
15000US160270222002,"Block Group 2, Canyon, ID",1549.000000000000000,315.000000000000000,390.000000000000000,147.000000000000000,1159.000000000000000,294.000000000000000
15000US160270222003,"Block Group 3, Canyon, ID",1964.000000000000000,282.000000000000000,1729.000000000000000,257.000000000000000,235.000000000000000,93.000000000000000
15000US160270223001,"Block Group 1, Canyon, ID",1185.000000000000000,297.000000000000000,842.000000000000000,203.000000000000000,343.000000000000000,148.000000000000000
15000US160270223002,"Block Group 2, Canyon, ID",2443.000000000000000,472.000000000000000,2045.000000000000000,407.000000000000000,398.000000000000000,279.000000000000000
15000US160270223003,"Block Group 3, Canyon, ID",2722.000000000000000,371.000000000000000,2236.000000000000000,337.000000000000000,486.000000000000000,217.000000000000000
15000US160270224001,"Block Group 1, Canyon, ID",2614.000000000000000,404.000000000000000,2320.000000000000000,359.000000000000000,294.000000000000000,225.000000000000000
15000US160270224002,"Block Group 2, Canyon, ID",1678.000000000000000,281.000000000000000,1568.000000000000000,303.000000000000000,110.000000000000000,106.000000000000000
