geoid,name,B02001001,B02001001e,B02001002,B02001002e,B02001003,B02001003e,B02001004,B02001004e,B02001005,B02001005e,B02001006,B02001006e,B02001007,B02001007e,B02001008,B02001008e,B02001009,B02001009e,B02001010,B02001010e
15000US160010022212,"Block Group 2, Ada, ID",1758.000000000000000,420.000000000000000,1580.000000000000000,414.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,135.000000000000000,190.000000000000000,0.000000000000000,11.000000000000000,43.000000000000000,43.000000000000000,0.000000000000000,11.000000000000000,43.000000000000000,43.000000000000000
15000US160010022213,"Block Group 3, Ada, ID",3995.000000000000000,631.000000000000000,3805.000000000000000,626.000000000000000,32.000000000000000,50.000000000000000,11.000000000000000,19.000000000000000,77.000000000000000,93.000000000000000,0.000000000000000,11.000000000000000,24.000000000000000,41.000000000000000,46.000000000000000,42.000000000000000,22.000000000000000,35.000000000000000,24.000000000000000,27.000000000000000
15000US160010022221,"Block Group 1, Ada, ID",5732.000000000000000,445.000000000000000,5001.000000000000000,460.000000000000000,112.000000000000000,113.000000000000000,10.000000000000000,15.000000000000000,348.000000000000000,259.000000000000000,0.000000000000000,16.000000000000000,107.000000000000000,124.000000000000000,154.000000000000000,105.000000000000000,14.000000000000000,23.000000000000000,140.000000000000000,100.000000000000000
15000US160010022231,"Block Group 1, Ada, ID",4090.000000000000000,280.000000000000000,3835.000000000000000,304.000000000000000,18.000000000000000,27.000000000000000,0.000000000000000,11.000000000000000,172.000000000000000,157.000000000000000,0.000000000000000,11.000000000000000,16.000000000000000,25.000000000000000,49.000000000000000,55.000000000000000,0.000000000000000,11.000000000000000,49.000000000000000,55.000000000000000
15000US160010022241,"Block Group 1, Ada, ID",1396.000000000000000,447.000000000000000,1281.000000000000000,467.000000000000000,0.000000000000000,11.000000000000000,45.000000000000000,54.000000000000000,7.000000000000000,12.000000000000000,0.000000000000000,11.000000000000000,63.000000000000000,84.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010022242,"Block Group 2, Ada, ID",3770.000000000000000,612.000000000000000,3149.000000000000000,581.000000000000000,67.000000000000000,83.000000000000000,99.000000000000000,110.000000000000000,270.000000000000000,195.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,185.000000000000000,166.000000000000000,0.000000000000000,11.000000000000000,185.000000000000000,166.000000000000000
15000US160010022243,"Block Group 3, Ada, ID",1134.000000000000000,241.000000000000000,1043.000000000000000,258.000000000000000,0.000000000000000,11.000000000000000,76.000000000000000,117.000000000000000,15.000000000000000,24.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010023021,"Block Group 1, Ada, ID",1420.000000000000000,483.000000000000000,1144.000000000000000,345.000000000000000,33.000000000000000,50.000000000000000,0.000000000000000,11.000000000000000,73.000000000000000,61.000000000000000,0.000000000000000,11.000000000000000,25.000000000000000,30.000000000000000,145.000000000000000,132.000000000000000,0.000000000000000,11.000000000000000,145.000000000000000,132.000000000000000
15000US160010023022,"Block Group 2, Ada, ID",3473.000000000000000,722.000000000000000,3072.000000000000000,744.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,221.000000000000000,167.000000000000000,0.000000000000000,11.000000000000000,137.000000000000000,147.000000000000000,43.000000000000000,46.000000000000000,0.000000000000000,11.000000000000000,43.000000000000000,46.000000000000000
15000US160010023023,"Block Group 3, Ada, ID",1254.000000000000000,373.000000000000000,1241.000000000000000,377.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,13.000000000000000,20.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
